"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1006f0e7","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10070a3b","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10072378","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10076085","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10078ac7","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10078b76","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1008902e","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10089161","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100891b3","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1008a9ca","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1008e8fb","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1009833f","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1009cfff","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","1009ddde","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100a321f","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100aaf1b","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100bccc8","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100cb990","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100d0012","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100d88fa","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100e9f55","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100f4b63","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","100f915c","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"100a54e92019-10-06 05:43:43","100a54e9","DFW1 - 29290","10107225","6","10","2019-10-06 05:43:43","2019-10-06 05:44:03","46","42","bridge","777","18"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10004653","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100072ed","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1000b550","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1000d2a6","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100172f3","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10019ee8","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10020a28","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1002a404","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1003d591","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1003e1aa","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10042ee3","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10046abc","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1004c213","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1004f209","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1004f4cf","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10061b7d","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1006aa63","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1006d2f7","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1006f0e7","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10070a3b","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10072378","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10076085","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10078ac7","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10078b76","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1008902e","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10089161","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100891b3","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1008a9ca","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1008e8fb","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1009833f","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1009cfff","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","1009ddde","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100a321f","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100aaf1b","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100bccc8","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100cb990","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100d0012","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100d88fa","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100e9f55","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100f4b63","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","100f915c","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"100a54e92019-10-02 21:15:36","100a54e9","DFW1 - 29290","10107225","2","10","2019-10-02 21:15:36","2019-10-02 21:15:55","46","42","bridge","740","17"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10004653","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100072ed","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1000b550","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1000d2a6","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100172f3","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10019ee8","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10020a28","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1002a404","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1003d591","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1003e1aa","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10042ee3","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10046abc","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1004c213","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1004f209","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1004f4cf","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10061b7d","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1006aa63","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1006d2f7","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1006f0e7","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10070a3b","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10072378","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10076085","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10078ac7","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10078b76","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1008902e","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10089161","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100891b3","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1008a9ca","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1008e8fb","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1009833f","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1009cfff","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","1009ddde","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100a321f","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100aaf1b","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100bccc8","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100cb990","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100cecc0","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100d0012","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100d88fa","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100e9f55","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100f4b63","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","100f915c","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"100a54e92019-10-26 18:05:59","100a54e9","DFW1 - 29290","10107225","26","10","2019-10-26 18:05:59","2019-10-26 18:06:17","46","43","bridge","718","16"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10004653","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100072ed","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1000b550","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1000d2a6","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100172f3","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10019ee8","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10020a28","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1002a404","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1003d591","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1003e1aa","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10042ee3","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10046abc","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1004c213","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1004f209","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1004f4cf","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10061b7d","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1006aa63","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1006d2f7","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1006f0e7","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10070a3b","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10072378","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10076085","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10078ac7","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10078b76","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1008902e","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10089161","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100891b3","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1008a9ca","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1008e8fb","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1009833f","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1009cfff","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","1009ddde","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100a321f","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100aaf1b","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100bccc8","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100cb990","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100d0012","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100d88fa","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100e9f55","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100f4b63","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","100f915c","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"100a54e92019-10-05 08:09:32","100a54e9","DFW1 - 29290","10107225","5","10","2019-10-05 08:09:32","2019-10-05 08:09:50","46","42","bridge","701","16"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","10004653","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","100072ed","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1000b550","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1000d2a6","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","100172f3","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","10019ee8","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","10020a28","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1002a404","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1003d591","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1003e1aa","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","10042ee3","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","10046abc","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1004c213","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1004f209","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
"100a54e92019-10-07 10:34:01","100a54e9","DFW1 - 29290","1004f4cf","7","10","2019-10-07 10:34:01","2019-10-07 10:34:19","46","42","bridge","700","16"
