"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-23 02:20:38","10083044","ORD5 - 30834","100fc21f","23","10","2019-10-23 02:20:38","2019-10-23 02:21:37","58","71","bridge","5285","74"
"100830442019-10-23 02:20:38","10083044","ORD5 - 30834","100fd726","23","10","2019-10-23 02:20:38","2019-10-23 02:21:37","58","71","bridge","5285","74"
"100830442019-10-23 02:20:38","10083044","ORD5 - 30834","10102542","23","10","2019-10-23 02:20:38","2019-10-23 02:21:37","58","71","bridge","5285","74"
"100830442019-10-23 02:20:38","10083044","ORD5 - 30834","101039dd","23","10","2019-10-23 02:20:38","2019-10-23 02:21:37","58","71","bridge","5285","74"
"100830442019-10-23 02:20:38","10083044","ORD5 - 30834","10107da8","23","10","2019-10-23 02:20:38","2019-10-23 02:21:37","58","71","bridge","5285","74"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1000cada","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1000e148","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1001359d","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100160d2","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1001abfc","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10020f19","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100260fa","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10029040","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1002a24d","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10031834","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10033f50","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10038944","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1003b0da","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1003b6f9","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1003c54b","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1004fe10","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10050062","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10054b3b","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100567ad","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1005a08d","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1005f148","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10065033","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10066beb","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10068811","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1006b709","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1006c54a","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1006eee7","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1007023d","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10073196","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10078026","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10081e38","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100950a9","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10096814","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10098af5","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","1009b469","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100a02af","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100a39ef","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100a73fe","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100aac2f","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100b0f00","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100b971f","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100b9e96","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100cdee1","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100da1d7","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100ddc29","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100e24e7","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100e2a38","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100e4b68","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100e80d8","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100f4d5f","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100f591d","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100f70be","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100f8bd0","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100fc21f","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","100fd726","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10102542","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","101039dd","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"100830442019-10-25 15:20:02","10083044","ORD5 - 30834","10107da8","25","10","2019-10-25 15:20:02","2019-10-25 15:20:17","58","58","bridge","4234","73"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1000cada","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1000e148","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1001359d","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100160d2","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1001abfc","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10020f19","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100260fa","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10029040","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1002a24d","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10031834","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10033f50","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10038944","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1003b0da","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1003b6f9","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1003c54b","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1004fe10","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10050062","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10054b3b","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100567ad","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1005a08d","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1005f148","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10065033","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10066beb","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10068811","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1006b709","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1006c54a","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1006eee7","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1007023d","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10073196","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10078026","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10081e38","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100950a9","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10096814","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10098af5","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","1009b469","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100a02af","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100a39ef","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100a73fe","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100aac2f","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100b0f00","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100b971f","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100b9e96","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100cdee1","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100da1d7","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100ddc29","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100e24e7","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100e2a38","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100e4b68","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100e80d8","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100f4d5f","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100f591d","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100f70be","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100f8bd0","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100fc21f","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","100fd726","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10102542","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","101039dd","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"100830442019-10-28 10:19:14","10083044","ORD5 - 30834","10107da8","28","10","2019-10-28 10:19:14","2019-10-28 10:19:31","58","58","bridge","4162","71"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1000cada","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1000e148","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1001359d","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100160d2","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1001abfc","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10020f19","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100260fa","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10029040","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1002a24d","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10031834","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10033f50","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10038944","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1003b0da","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1003b6f9","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1003c54b","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1004fe10","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10050062","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10054b3b","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100567ad","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1005a08d","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1005f148","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10065033","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10066beb","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10068811","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1006b709","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1006c54a","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1006eee7","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1007023d","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10073196","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10078026","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10081e38","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100950a9","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10096814","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10098af5","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","1009b469","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100a02af","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100a39ef","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100a73fe","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100aac2f","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100b0f00","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100b971f","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100b9e96","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100cdee1","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100da1d7","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100ddc29","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100e24e7","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100e2a38","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100e4b68","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100e80d8","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100f4d5f","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100f591d","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100f70be","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
