"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","2"
"10093b39","PHL - 31493","5529600","5521378","8222","99.8500%","4621","1","56.2000%","3601","1","43.8000%","0","0","0.0000%","10","2"
"100248df","ORD4 - 30191","6048000","6041467","6533","99.8900%","6156","1","94.2300%","28","1","0.4300%","349","1","5.3400%","10","2"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","2"
"10077d26","SJU1 - 31559","5702400","5612747","89653","98.4300%","0","0","0.0000%","0","0","0.0000%","89653","2","100.0000%","10","2"
"10033c8f","IAH2 - 30556","2937600","2934441","3159","99.8900%","2692","1","85.2200%","361","3","11.4300%","106","2","3.3600%","10","2"
"1008252d","RDU - 30177","2332800","2329199","3601","99.8500%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","2"
"1007809a","LAX2 - 30668","6134400","6131188","3212","99.9500%","0","0","0.0000%","0","0","0.0000%","3212","2","100.0000%","10","2"
"10061de1","MIA2 - 31246","5961600","5788344","173256","97.0900%","9641","2","5.5600%","31548","98","18.2100%","132067","652","76.2300%","10","2"
"100c3985","JFK1 - 30557","5184000","5179719","4281","99.9200%","4270","1","99.7400%","11","1","0.2600%","0","0","0.0000%","10","2"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","2"
"1009e6c6","LAX1 - 30331","5616000","5610017","5983","99.8900%","0","0","0.0000%","520","8","8.6900%","5463","2","91.3100%","10","2"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","2"
"1004bbe9","SFO2 - 30555","5875200","5864130","11070","99.8100%","3774","1","34.0900%","7296","4","65.9100%","0","0","0.0000%","10","2"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","2"
"10012346","DFW2 - 29295","3801600","3798460","3140","99.9200%","0","0","0.0000%","0","0","0.0000%","3140","1","100.0000%","10","2"
"100a54e9","DFW1 - 29290","3974400","3973638","762","99.9800%","740","1","97.1100%","0","0","0.0000%","22","1","2.8900%","10","2"
"100354fd","JFK2 - 30561","6048000","6038208","9792","99.8400%","7753","1","79.1800%","0","0","0.0000%","2039","3","20.8200%","10","3"
"100736ee","SEA2 - 31242","2764800","2764800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"1000e712","DEN - EEN-BR820-30333","3024000","3024000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"10105ff7","MIA1 - 31492","7689600","7624448","65152","99.1500%","0","0","0.0000%","4040","49","6.2000%","61112","989","93.8000%","10","3"
"1004c0ff","ORD7 - 30832","2505600","2504515","1085","99.9600%","0","0","0.0000%","0","0","0.0000%","1085","1","100.0000%","10","3"
"100112ce","ATL1 - 31335","6739200","6736666","2534","99.9600%","0","0","0.0000%","0","0","0.0000%","2534","1","100.0000%","10","3"
"10090323","IAH1 - 30554","3628800","3619481","9319","99.7400%","0","0","0.0000%","4084","2","43.8200%","5235","2","56.1800%","10","3"
"10035cb5","IAH3 - 30178","3369600","3369572","28","100.0000%","0","0","0.0000%","28","1","100.0000%","0","0","0.0000%","10","3"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"100eed3d","ORD2 - 30567","4838400","4838389","11","100.0000%","0","0","0.0000%","11","1","100.0000%","0","0","0.0000%","10","3"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"10109078","DTW - 30560","2851200","2843998","7202","99.7500%","0","0","0.0000%","7202","2","100.0000%","0","0","0.0000%","10","3"
"10007c0c","ORD1 - 31387","3283200","2946460","336740","89.7400%","0","0","0.0000%","5489","3","1.6300%","331251","1","98.3700%","10","3"
"100d7b9b","SEA1 - 31232","4406400","4402790","3610","99.9200%","3610","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","3"
"1000fede","ORD3 - 30566","6048000","6027135","20865","99.6600%","7560","2","36.2300%","3601","1","17.2600%","9704","2","46.5100%","10","3"
"100b317d","ATL2 - 30564","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"10093b39","PHL - 31493","5529600","5525847","3753","99.9300%","0","0","0.0000%","3753","2","100.0000%","0","0","0.0000%","10","3"
"100248df","ORD4 - 30191","6048000","6043283","4717","99.9200%","0","0","0.0000%","0","0","0.0000%","4717","2","100.0000%","10","3"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"10077d26","SJU1 - 31559","5702400","5607356","95044","98.3300%","0","0","0.0000%","0","0","0.0000%","95044","3","100.0000%","10","3"
"10033c8f","IAH2 - 30556","2937600","2937378","222","99.9900%","0","0","0.0000%","25","1","11.2600%","197","4","88.7400%","10","3"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"1007809a","LAX2 - 30668","6134400","6126149","8251","99.8700%","0","0","0.0000%","4963","1","60.1500%","3288","2","39.8500%","10","3"
"10061de1","MIA2 - 31246","5961600","5860910","100690","98.3100%","8369","1","8.3100%","14463","54","14.3600%","77858","494","77.3200%","10","3"
"100c3985","JFK1 - 30557","5184000","5126753","57247","98.9000%","17566","4","30.6800%","37277","639","65.1200%","2404","2","4.2000%","10","3"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"1009e6c6","LAX1 - 30331","5616000","5615629","371","99.9900%","0","0","0.0000%","371","16","100.0000%","0","0","0.0000%","10","3"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"1004bbe9","SFO2 - 30555","5875200","5869379","5821","99.9000%","5821","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","3"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","3"
"100a54e9","DFW1 - 29290","3974400","3971342","3058","99.9200%","2759","4","90.2200%","0","0","0.0000%","299","1","9.7800%","10","3"
"100354fd","JFK2 - 30561","6048000","6035845","12155","99.8000%","11674","3","96.0400%","0","0","0.0000%","481","1","3.9600%","10","4"
"100736ee","SEA2 - 31242","2764800","2763757","1043","99.9600%","0","0","0.0000%","78","3","7.4800%","965","1","92.5200%","10","4"
"1000e712","DEN - EEN-BR820-30333","3024000","3020399","3601","99.8800%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","4"
"100317d3","SFO1 - 34022","3888000","3886343","1657","99.9600%","0","0","0.0000%","0","0","0.0000%","1657","1","100.0000%","10","4"
"10105ff7","MIA1 - 31492","7689600","7601260","88340","98.8500%","16898","1","19.1300%","3330","57","3.7700%","68112","989","77.1000%","10","4"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"100112ce","ATL1 - 31335","6739200","6738168","1032","99.9800%","0","0","0.0000%","1032","1","100.0000%","0","0","0.0000%","10","4"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"10035cb5","IAH3 - 30178","3369600","3369571","29","100.0000%","0","0","0.0000%","29","1","100.0000%","0","0","0.0000%","10","4"
"10015d48","BOS1- 34148","5616000","5612399","3601","99.9400%","0","0","0.0000%","0","0","0.0000%","3601","1","100.0000%","10","4"
"100eed3d","ORD2 - 30567","4838400","4834773","3627","99.9300%","0","0","0.0000%","3627","3","100.0000%","0","0","0.0000%","10","4"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"10109078","DTW - 30560","2851200","2844981","6219","99.7800%","2488","1","40.0100%","3731","2","59.9900%","0","0","0.0000%","10","4"
"10007c0c","ORD1 - 31387","3283200","3278900","4300","99.8700%","4177","2","97.1400%","123","1","2.8600%","0","0","0.0000%","10","4"
"100d7b9b","SEA1 - 31232","4406400","4406091","309","99.9900%","0","0","0.0000%","309","1","100.0000%","0","0","0.0000%","10","4"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"100b317d","ATL2 - 30564","6134400","6111128","23272","99.6200%","0","0","0.0000%","20572","4","88.4000%","2700","1","11.6000%","10","4"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"100248df","ORD4 - 30191","6048000","6040962","7038","99.8800%","3437","1","48.8300%","3601","1","51.1700%","0","0","0.0000%","10","4"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"10077d26","SJU1 - 31559","5702400","5698119","4281","99.9200%","0","0","0.0000%","0","0","0.0000%","4281","1","100.0000%","10","4"
"10033c8f","IAH2 - 30556","2937600","2933974","3626","99.8800%","0","0","0.0000%","3626","2","100.0000%","0","0","0.0000%","10","4"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"1007809a","LAX2 - 30668","6134400","6132599","1801","99.9700%","0","0","0.0000%","0","0","0.0000%","1801","5","100.0000%","10","4"
"10061de1","MIA2 - 31246","5961600","5947989","13611","99.7700%","10494","2","77.1000%","0","0","0.0000%","3117","3","22.9000%","10","4"
"100c3985","JFK1 - 30557","5184000","5141226","42774","99.1700%","0","0","0.0000%","42688","734","99.8000%","86","1","0.2000%","10","4"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"1009e6c6","LAX1 - 30331","5616000","5615822","178","100.0000%","0","0","0.0000%","178","11","100.0000%","0","0","0.0000%","10","4"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"1004bbe9","SFO2 - 30555","5875200","5857401","17799","99.7000%","11743","2","65.9800%","111","1","0.6200%","5945","2","33.4000%","10","4"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","4"
"10012346","DFW2 - 29295","3801600","3799664","1936","99.9500%","0","0","0.0000%","0","0","0.0000%","1936","1","100.0000%","10","4"
"100a54e9","DFW1 - 29290","3974400","3970696","3704","99.9100%","2847","5","76.8600%","0","0","0.0000%","857","3","23.1400%","10","4"
"100354fd","JFK2 - 30561","6048000","6041979","6021","99.9000%","1850","1","30.7300%","94","1","1.5600%","4077","4","67.7100%","10","5"
"100736ee","SEA2 - 31242","2764800","2764800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"1000e712","DEN - EEN-BR820-30333","3024000","3018912","5088","99.8300%","1487","1","29.2300%","3601","1","70.7700%","0","0","0.0000%","10","5"
"100317d3","SFO1 - 34022","3888000","3886316","1684","99.9600%","0","0","0.0000%","0","0","0.0000%","1684","1","100.0000%","10","5"
"10105ff7","MIA1 - 31492","7689600","7599033","90567","98.8200%","11322","1","12.5000%","4797","65","5.3000%","74448","990","82.2000%","10","5"
"1004c0ff","ORD7 - 30832","2505600","2503743","1857","99.9300%","1857","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","5"
"100112ce","ATL1 - 31335","6739200","6736167","3033","99.9500%","0","0","0.0000%","474","2","15.6300%","2559","1","84.3700%","10","5"
"10090323","IAH1 - 30554","3628800","3624936","3864","99.8900%","0","0","0.0000%","716","1","18.5300%","3148","1","81.4700%","10","5"
"10035cb5","IAH3 - 30178","3369600","3366283","3317","99.9000%","0","0","0.0000%","29","1","0.8700%","3288","1","99.1300%","10","5"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"10109078","DTW - 30560","2851200","2847583","3617","99.8700%","3617","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","5"
"10007c0c","ORD1 - 31387","3283200","3282130","1070","99.9700%","0","0","0.0000%","1070","1","100.0000%","0","0","0.0000%","10","5"
"100d7b9b","SEA1 - 31232","4406400","4388130","18270","99.5900%","18149","5","99.3400%","121","1","0.6600%","0","0","0.0000%","10","5"
"1000fede","ORD3 - 30566","6048000","6036972","11028","99.8200%","5791","1","52.5100%","710","1","6.4400%","4527","1","41.0500%","10","5"
"100b317d","ATL2 - 30564","6134400","6134326","74","100.0000%","0","0","0.0000%","24","1","32.4300%","50","1","67.5700%","10","5"
"100d1583","IAD - 30153","3456000","3455235","765","99.9800%","0","0","0.0000%","0","0","0.0000%","765","2","100.0000%","10","5"
"10093b39","PHL - 31493","5529600","5525220","4380","99.9200%","4380","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","5"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"10077d26","SJU1 - 31559","5702400","5696820","5580","99.9000%","0","0","0.0000%","11","1","0.2000%","5569","1","99.8000%","10","5"
"10033c8f","IAH2 - 30556","2937600","2937059","541","99.9800%","0","0","0.0000%","80","3","14.7900%","461","9","85.2100%","10","5"
"1008252d","RDU - 30177","2332800","2331697","1103","99.9500%","1103","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","5"
"1007809a","LAX2 - 30668","6134400","6127797","6603","99.8900%","0","0","0.0000%","0","0","0.0000%","6603","4","100.0000%","10","5"
"10061de1","MIA2 - 31246","5961600","5955169","6431","99.8900%","5324","1","82.7900%","17","1","0.2600%","1090","1","16.9500%","10","5"
"100c3985","JFK1 - 30557","5184000","5132309","51691","99.0000%","4335","1","8.3900%","42660","731","82.5300%","4696","2","9.0800%","10","5"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","5"
"1009e6c6","LAX1 - 30331","5616000","5615729","271","100.0000%","0","0","0.0000%","271","10","100.0000%","0","0","0.0000%","10","5"
"1002ea86","ORD6 - 30833","2678400","2674799","3601","99.8700%","0","0","0.0000%","0","0","0.0000%","3601","1","100.0000%","10","5"
"1004bbe9","SFO2 - 30555","5875200","5871021","4179","99.9300%","0","0","0.0000%","740","1","17.7100%","3439","1","82.2900%","10","5"
"1001f8a7","PDX - 32813","4665600","4661911","3689","99.9200%","3689","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","5"
"10012346","DFW2 - 29295","3801600","3801295","305","99.9900%","0","0","0.0000%","305","1","100.0000%","0","0","0.0000%","10","5"
"100a54e9","DFW1 - 29290","3974400","3971109","3291","99.9200%","3203","5","97.3300%","0","0","0.0000%","88","1","2.6700%","10","5"
"100354fd","JFK2 - 30561","6048000","6028484","19516","99.6800%","16908","3","86.6400%","0","0","0.0000%","2608","4","13.3600%","10","6"
"100736ee","SEA2 - 31242","2764800","2761199","3601","99.8700%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","6"
"1000e712","DEN - EEN-BR820-30333","3024000","3012683","11317","99.6300%","0","0","0.0000%","11317","5","100.0000%","0","0","0.0000%","10","6"
"100317d3","SFO1 - 34022","3888000","3881847","6153","99.8400%","0","0","0.0000%","0","0","0.0000%","6153","4","100.0000%","10","6"
"10105ff7","MIA1 - 31492","7689600","7567458","122142","98.4100%","31835","2","26.0600%","4086","56","3.3500%","86221","984","70.5900%","10","6"
"1004c0ff","ORD7 - 30832","2505600","2503274","2326","99.9100%","1865","1","80.1800%","461","2","19.8200%","0","0","0.0000%","10","6"
"100112ce","ATL1 - 31335","6739200","6735697","3503","99.9500%","0","0","0.0000%","3503","3","100.0000%","0","0","0.0000%","10","6"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"10035cb5","IAH3 - 30178","3369600","3369575","25","100.0000%","0","0","0.0000%","25","1","100.0000%","0","0","0.0000%","10","6"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"100eed3d","ORD2 - 30567","4838400","4837915","485","99.9900%","0","0","0.0000%","485","1","100.0000%","0","0","0.0000%","10","6"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"10109078","DTW - 30560","2851200","2850190","1010","99.9600%","1010","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","6"
"10007c0c","ORD1 - 31387","3283200","3280148","3052","99.9100%","3052","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","6"
"100d7b9b","SEA1 - 31232","4406400","4387712","18688","99.5800%","15087","4","80.7300%","3601","1","19.2700%","0","0","0.0000%","10","6"
"1000fede","ORD3 - 30566","6048000","6038674","9326","99.8500%","9326","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","6"
"100b317d","ATL2 - 30564","6134400","6134251","149","100.0000%","0","0","0.0000%","70","3","46.9800%","79","2","53.0200%","10","6"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"10093b39","PHL - 31493","5529600","5524824","4776","99.9100%","3984","1","83.4200%","792","2","16.5800%","0","0","0.0000%","10","6"
"100248df","ORD4 - 30191","6048000","6031678","16322","99.7300%","13317","2","81.5900%","297","1","1.8200%","2708","2","16.5900%","10","6"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"10077d26","SJU1 - 31559","5702400","5691171","11229","99.8000%","0","0","0.0000%","1895","1","16.8800%","9334","2","83.1200%","10","6"
"10033c8f","IAH2 - 30556","2937600","2936996","604","99.9800%","0","0","0.0000%","552","3","91.3900%","52","1","8.6100%","10","6"
"1008252d","RDU - 30177","2332800","2331962","838","99.9600%","838","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","6"
"1007809a","LAX2 - 30668","6134400","6119437","14963","99.7600%","0","0","0.0000%","0","0","0.0000%","14963","4","100.0000%","10","6"
"10061de1","MIA2 - 31246","5961600","5954363","7237","99.8800%","5222","1","72.1600%","895","1","12.3700%","1120","1","15.4800%","10","6"
"100c3985","JFK1 - 30557","5184000","5141164","42836","99.1700%","0","0","0.0000%","42836","736","100.0000%","0","0","0.0000%","10","6"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"1009e6c6","LAX1 - 30331","5616000","5615752","248","100.0000%","0","0","0.0000%","248","15","100.0000%","0","0","0.0000%","10","6"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","6"
"1004bbe9","SFO2 - 30555","5875200","5831134","44066","99.2500%","21259","4","48.2400%","7202","2","16.3400%","15605","4","35.4100%","10","6"
"1001f8a7","PDX - 32813","4665600","4662068","3532","99.9200%","3532","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","6"
"10012346","DFW2 - 29295","3801600","3801102","498","99.9900%","0","0","0.0000%","498","1","100.0000%","0","0","0.0000%","10","6"
"100a54e9","DFW1 - 29290","3974400","3969537","4863","99.8800%","3593","5","73.8800%","0","0","0.0000%","1270","3","26.1200%","10","6"
"100354fd","JFK2 - 30561","6048000","6041404","6596","99.8900%","1850","1","28.0500%","3122","2","47.3300%","1624","2","24.6200%","10","7"
"100736ee","SEA2 - 31242","2764800","2763861","939","99.9700%","0","0","0.0000%","0","0","0.0000%","939","1","100.0000%","10","7"
"1000e712","DEN - EEN-BR820-30333","3024000","3020441","3559","99.8800%","0","0","0.0000%","3559","3","100.0000%","0","0","0.0000%","10","7"
"100317d3","SFO1 - 34022","3888000","3886559","1441","99.9600%","0","0","0.0000%","0","0","0.0000%","1441","1","100.0000%","10","7"
"10105ff7","MIA1 - 31492","7689600","7625476","64124","99.1700%","0","0","0.0000%","2494","44","3.8900%","61630","1044","96.1100%","10","7"
"1004c0ff","ORD7 - 30832","2505600","2505558","42","100.0000%","0","0","0.0000%","42","2","100.0000%","0","0","0.0000%","10","7"
"100112ce","ATL1 - 31335","6739200","6736002","3198","99.9500%","0","0","0.0000%","612","3","19.1400%","2586","1","80.8600%","10","7"
"10090323","IAH1 - 30554","3628800","3625743","3057","99.9200%","0","0","0.0000%","0","0","0.0000%","3057","1","100.0000%","10","7"
