"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10109078","DTW - 30560","2851200","2850283","917","99.9700%","0","0","0.0000%","0","0","0.0000%","917","1","100.0000%","8","2"
"10007c0c","ORD1 - 31387","3283200","3282964","236","99.9900%","0","0","0.0000%","0","0","0.0000%","236","6","100.0000%","8","2"
"100d7b9b","SEA1 - 31232","4406400","4398615","7785","99.8200%","0","0","0.0000%","6023","6","77.3700%","1762","6","22.6300%","8","2"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"100b317d","ATL2 - 30564","6134400","6134000","400","99.9900%","0","0","0.0000%","0","0","0.0000%","400","1","100.0000%","8","2"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"100c3985","JFK1 - 30557","5184000","5183375","625","99.9900%","0","0","0.0000%","0","0","0.0000%","625","1","100.0000%","8","2"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
